month,lty,ltr,tms,tbl,d/p,e/p,d/e,b/m,dfy,dfr,infl,ntis,svar,lzrt,wtexas,ndrbl,skvw,tail,dtoy,dtoat,ygap,rdsp,avgcor
1986-08,0.0030296634457547423,-2.216081889197443e-06,0.007007556941820622,0.006416564579812373,-0.003107949005898964,-0.00018837587574717807,0.014179170641310974,-0.0040820009466747045,0.0022588751969177118,0.010409809699140049,0.012032670228839876,0.013662446422500566,0.004825842664347592,0.002326507658857729,0.013556631853961124,0.01133082600539283,0.007386615057743092,0.005964096551549648,0.0031481122917177765,0.0008180713200939826,0.0005322521312265474,0.0031197563736614932,0.006647859471703547
1986-09,0.003089298670077581,0.010786402693539261,0.006437134139817515,0.007127867271304943,-0.004302991305087468,-0.00011228141124134273,0.015077102120198596,-0.0035508749555181168,0.0058167593353061695,-0.008883947113122164,0.009630695987644915,0.013956436571337393,0.0026778602498643903,0.003189319639221257,-0.03210197833137723,0.01635826850466266,0.0004876889730630902,0.006996491197764729,0.002342689470917614,-0.0013383866299341018,0.0005503300204998569,0.003259083271211457,0.006302446160368992
1986-10,0.0026277730159154616,-0.0060116995861516,0.01067266086930552,0.006843792670703285,-0.003005017691372739,-0.0009255624404613978,0.013396226957880751,-0.0049251105294406405,0.0025227430089319845,0.02665532319357023,0.004543426775748801,0.010589090732564544,0.00904009368106352,0.0020929314696210583,0.009886328870314291,0.0033711048337121364,0.013456511464959426,0.004590419564158517,0.0030493553095991277,0.0007951325827843109,-0.00033165773344612237,0.0031771620647375563,0.011858701788603123
1986-11,0.0034064834234692563,0.006704422362073949,0.01024977480529041,0.007958357612372447,-0.003211340007535042,0.00030572041515021,0.016785817412722552,-0.003444701642952233,0.004330289649241165,-0.0028057568182955437,0.011373740898489852,0.012251150564578744,0.00194365405183729,0.003625765115383496,0.002720202994326224,0.013187903423295833,-0.000676392312534569,0.006234839184997856,0.002340783532243155,-0.0010531150309436993,0.000997394390438458,0.003638144599401907,0.01047385450000073
1986-12,0.0035684065828922897,0.006529202152527457,0.008275666970027587,0.007942855536674828,-0.003390980548686317,0.0005485346898066552,0.01814868761939567,-0.002931145317256908,0.004606094024791403,0.0014599863530766408,0.011609379204181819,0.010069030570917244,0.003906192391720855,0.0036609592176240387,0.006885847440500264,0.008353105193021487,0.007430622496059335,0.007412152144393565,0.002133366326031498,-0.0015518601396497453,0.001285272903741256,0.004533769576066234,0.013379661005039564
1987-01,0.0023271522985287355,0.0016749224081501067,0.007116195392337574,0.006388741715762964,-0.004206572384165531,-0.0014885305744430704,0.015445264528893013,-0.004971649385215176,0.005639760393303318,0.010981055658740664,0.009935904173783004,0.013265635234908105,0.002133350418482508,0.0030319250233425982,-0.014663548711292655,0.006603237486323693,-0.0019487341046235274,0.008741486345326337,0.0021276260288209912,-0.0010507887978673108,-0.0009842859571573895,0.003686864625173927,0.004238583133149197
1987-02,0.0032077874092218163,0.004912866306407816,0.00784664572068728,0.007643755931180074,-0.00569473698653037,5.8061117791561104e-05,0.01822174645722091,-0.002497157513058597,0.003994924875314925,0.007133057271745923,0.0023228724981566324,0.012741198939864936,0.005574873942815855,0.0022770146679225375,-0.0004374022003571362,0.014730794714352279,0.006586604751687332,0.0012312491410626236,0.0026949625440585677,-0.0006275654753945328,0.0007378889201694536,0.00358429424546536,0.00994433353985354
1987-03,0.0031629081175939336,0.005568800221166746,0.006305417713396015,0.007466937226436295,-0.006254872419399073,0.00020706040686718124,0.01760698872607787,-0.0018410054974383394,0.0022638962896326283,-0.005755722935286096,0.006975750418038869,0.012435563089776856,0.0031465930945221753,0.0028309762669993972,0.013877389858647352,0.013109652567930861,-7.191352991458254e-05,0.0033104997667329217,0.002980212917652103,-4.70426010338032e-05,0.0009562888912441024,0.0028834768786768607,0.006708783919553183
1987-04,0.0034033564454674,-0.0005395164610608174,0.008109058200999952,0.007690495502371565,-0.006377385701407938,0.0005692420853441104,0.017046715635807806,-0.0010479080506779793,0.0019310655868465913,0.012445095021606945,0.005616197816801852,0.011426235715650667,0.004588415299929129,0.003057851887430107,-0.006250538254163109,0.0066832438420780516,0.008589557969108604,0.004493937937571843,0.003358299329501945,0.0008385966115821292,0.0014474798010059835,0.004808998408722677,0.00626849323675362
1987-05,0.0034616702508037263,-0.004368787374697342,0.01106739880904407,0.007511099085768297,-0.006359277211310074,0.00017521899416126198,0.018187704111939318,-0.0014533466375146829,0.0006300083229223673,0.0018482395743992378,0.0041009933151988625,0.007928731202040427,0.00987514227985508,0.0022422127499793776,0.00554494445411743,-5.858785380461612e-05,0.0014341912930915836,0.0024659967611650874,0.003453756660542883,0.0013353066639555308,0.0008921358425554114,0.0048172190159819946,0.011568908910371462
1987-06,0.0033992109960082274,0.001073913683855003,0.011908095568634489,0.007351512324782997,-0.006656971721128412,-0.00021880803673356326,0.019354842116127514,-0.0015873077739453744,0.00029472689305051064,0.006940471760155158,0.007015700195768031,0.006640069041477315,0.005637996315502952,0.002879427752794506,0.0015765774233214777,-0.003932097450044849,0.0014954193621593394,0.0012971466758351924,0.0033216420880643627,0.0011302641287538884,0.00036871651201045297,0.005109165794652437,0.014501284887761305
1987-07,0.003878731439080652,0.004441577136071151,0.012290792315248123,0.008125754216396785,-0.0059205163020663,0.0012943992688666177,0.022739078285941357,0.00021447703647381727,0.0011001339894012516,0.007511981712972248,0.0075651705404666215,0.007799014054639126,0.0024790207595633976,0.003936816088111228,0.0009165278236362186,-0.0029472029921242277,0.005004762632200142,0.004822854761461118,0.003505647246608387,0.0007840153227479316,0.002542268164911797,0.004952447496548801,0.013399623263288463
1987-08,0.004222001576393434,0.000671253638357466,0.014202456726023877,0.008582600930218832,-0.00549752079295986,0.002512416757979246,0.021522540788397576,0.0016872911478201529,0.0011526120524910262,0.00790489174496833,0.009476408464283471,0.009682824570809065,0.0021669043130613562,0.004239017211390756,0.0007591992557888314,-0.003462064548149929,-0.0007618566431279433,0.003373620665701141,0.0038752399056107842,0.0010489950966286812,0.0043571703648185465,0.004741983389741587,0.0030146363079808294
1987-09,0.004224989894893797,0.001015965473348286,0.013909624120329658,0.007899622940836206,-0.005885467454892631,0.0025967409246779216,0.019331142644808237,0.0022435849916268937,-7.68533525689584e-05,0.010054206291416398,0.004838965410261778,0.009744708248602605,0.004459437929787393,0.003721040944585729,0.012196623476700075,0.002484454616294032,0.003707207489067543,0.0026334610909138217,0.004069944663388911,0.0017637286497034221,0.004612630095777797,0.006129097884724413,-0.0005217703918576795
1987-10,0.00426554063791604,-0.002043057897728126,0.014599188596118362,0.0071759562258626505,-0.005944188911070826,0.0021362763396618888,0.016538946904028073,0.0014118039403295702,-0.00022508033239857297,0.0004383459759926471,0.004812256659365466,0.00724463901332064,0.006155449349612183,0.003597711400936756,0.005871765164677448,0.007954833181655964,-0.0016840519925020048,0.005650348317183362,0.004029711039702845,0.0021582192557706575,0.0037269640428957474,0.005582133590477326,0.0064948875327815875
1987-11,0.0028376496975197514,0.01321350183008237,0.00979787043842776,0.005873012524719168,-0.005069061996530996,-0.0014721265695218557,0.010460026425532058,-0.0042246392178182934,-0.002460298858873479,-0.005430931557320585,0.008202768553806188,0.0037507365364957135,0.1325022319361223,-0.004380872506994926,0.0024047460912577567,0.0017893941643806477,0.023187536729183077,-0.0039984119250823374,0.00536512918110589,0.008184166795054886,-0.0012427353143221603,0.0018352278073703828,0.051106242826702286
1987-12,0.0020165390612852307,0.0016638403156603032,0.010695700092061408,0.005275189192838717,-0.0034275108456989292,-0.0020352434769710034,0.007377163822171226,-0.005616108676412237,-0.0008711534409759983,0.008608935743807593,0.009949999514355873,0.0032808358481318384,-0.0027556662779864493,-0.003851343452734232,0.00912600518976196,0.002432962249843249,0.010595666427088611,-0.001276450064214174,0.0018131277151375068,0.008460860693415999,-0.0014772388916164739,0.0021047516191978572,0.025763877072946015
1988-01,0.0022841994151196194,0.00402957331617788,0.010612769793669569,0.005757580352171051,-0.005603501910754816,-0.001968883530965096,0.006807861823060493,-0.005154540882724368,-0.0014629716321289538,0.005884157163862922,0.012275568204954188,0.0018186650995790444,-0.002136851095573389,-0.0007077164096822089,0.011978149729414207,0.002307915406061248,0.003439767286743399,0.0011408047624609091,0.005605882139508706,0.008819267461689533,-0.001600226791471114,0.0009535206902878176,0.03294400886389501
1988-02,0.002446965980627905,0.01214329026438291,0.007769102204629843,0.006320827667226197,-0.006204458516590107,-0.0014178831435965426,0.006577867772573569,-0.004035812225799157,-0.000885149499952588,-0.009406100103569416,0.008329534649072918,0.004596265116174648,-0.003843579755523176,0.001182833218015572,0.002622044534008213,-0.003614486755158998,0.014014099412147998,0.0017283815152343424,0.00681173539479497,0.009059465327855804,-0.001073860763901785,0.002439319617483891,0.020887426412820632
1988-03,0.003146098442815623,0.0029188751933690677,0.009026535619065756,0.007364787941678138,-0.006261739792023914,-0.0004956732897248971,0.0064270217326966445,-0.0029654887291284578,0.00025145442266683027,0.010506769635137405,0.009076351486530534,0.004747202482404675,0.0035608338802669793,0.00436375076752658,0.008892627572497019,-0.0022859624132587925,-0.002915182752549133,0.005097277506881853,0.007188266488461988,0.007876685416884938,-0.000145289901833906,0.0032931226105542043,0.018595129144521313
1988-04,0.0030257715808208905,-0.0029270340206079787,0.010605271584600867,0.007009562927205091,-0.00551942350527998,-0.0003867169371477349,0.005491789915721239,-0.003033732138695391,-0.0008514160397222713,0.012922539745501758,0.005478487692378284,0.00586675476393036,0.003681903317696013,0.0037558599694096084,-0.0012625110127440818,0.005662139421430535,0.0019506630571684159,0.0030585808405098336,0.006732235253038137,0.008577967794830617,7.325606174866245e-05,0.0018988635654798676,0.014193005066976589
1988-05,0.0034394822505028383,-0.00025241250925817516,0.010983726750331152,0.007116135954118327,-0.0047603526457568185,0.0006919912295414721,0.0037193363010757027,-0.002482941957254651,0.0005314262707605683,0.004202510706230661,0.004108713176294252,0.006465474789440137,0.002312465322415743,0.004036233671887369,-0.00016248531966682293,0.005358963541470731,0.019102012651468582,0.007062356405803799,0.0067278330401732925,0.00803923505746586,0.0011671656065014406,0.004419356767980784,0.0083742744009748
1988-06,0.003579831899825069,0.0008075392788469418,0.010413965183850776,0.00669868647319375,-0.004284226302511313,0.0013636543638228839,0.001980759911398032,-0.002133391011858988,-0.001226228440750779,0.007110739133623546,0.007350312858248798,0.008245803690903154,0.003275895982030939,0.005667646472207449,0.006696547193555743,0.004677402572727983,-0.014099842401007624,0.008363762588447038,0.006875621753972765,0.008094002685514457,0.001834134318047128,0.0042607575576311275,0.011387142532562445
1988-07,0.003949846943960086,0.008325489319016999,0.008354664506942815,0.006766064995071729,-0.004599161685416006,0.0018951200477084762,0.0006368026489640202,-0.0014730648740210088,-0.0009073665502784163,0.004640649690390324,0.006116560749076466,0.011775467225659392,0.003748174872031049,0.004855469377970368,0.016649880330361726,0.0023988962667935987,0.002191311534116277,0.006315739939521031,0.007045884113013819,0.007028650679257169,0.00234044107738441,0.004204461600102804,0.015232582178350974
1988-08,0.003631309472404235,-0.000104468527375843,0.008277486234198364,0.00599339399103173,-0.004916011558703703,0.0016604033375263033,3.5190560190037634e-05,-0.0019311817015807862,-0.001141816664979877,0.008379770693897776,0.005899327193025383,0.010405984839625047,0.003928726602171504,0.0063273189437644956,-0.002045523662154508,0.0025711100552128843,-0.009862968706592845,0.010543389005456746,0.006521670098718752,0.006885644777505858,0.0021478819843581236,0.004556878532466863,0.012402250883756535
1988-09,0.003663565549898676,0.0033280451762946538,0.006692376899009105,0.005365830064382024,-0.0033902050899466685,0.0022341656654447824,-0.0003207080497110784,-0.0018802185407592147,-0.0021704936916394947,0.00310346973783434,0.006001108061719806,0.011527739140137723,0.004408582626435268,0.006169783579228146,0.010240075523588858,-0.0004976897554512302,0.004991653582010956,0.010214630258409338,0.006283684669388534,0.007962497127406369,0.002705287351005118,0.003684240376879357,0.010123909904163963
1988-10,0.003662527682191208,0.0074897523571024575,0.004497099108827924,0.005082875071438665,-0.004543279898351751,0.001953093399696089,-0.0005916473460371163,-0.0017575880647485555,-0.0027019234064502608,0.0018625965964913698,0.000769741462611287,0.013878122569183676,0.004596463122774784,0.006696876646616969,0.01254727653585262,0.005123009525853659,-0.005436947531612418,0.014167688831044287,0.0058959881030956965,0.0069925179593892,0.0024621329856990073,0.0037362190363470532,0.00841215452498851
1988-11,0.003880609640163509,0.007175618996530492,0.0027758167202903417,0.005037868741405915,-0.004733136563915288,0.0020577765850215805,-0.0005515360820707443,-0.0013120805115870212,-0.006267466415192265,0.0007250589072422143,0.00835955318259642,0.014220386961371604,0.004348482046269796,0.0064619925458136405,0.00689545953488199,0.0014821748691063365,-0.003139072618057473,0.01706186205734088,0.0021719142172886563,0.0066534039922122555,0.0025591143754437815,0.0038160871540159763,0.0066226761212673825
1988-12,0.004628048031881109,0.00017445012167450515,0.003051645970657694,0.004859701928906479,-0.002388050785645735,0.003185255300562375,3.2011769246532984e-05,-0.00021105044273648978,-0.002555890072574271,0.00600458999810805,0.013487410722246278,0.012033910586971664,0.005143604581863413,0.005963809682149997,-0.0031206074202245818,0.006156321452949297,0.0036325287166808122,0.0171650380507936,0.0029578050057323564,0.007277347725456976,0.0035671486398456444,0.00403322930312797,0.0068813980009900435
1989-01,0.0046558217805042065,0.004800417735075545,0.0014506088253534435,0.004304309498661028,-0.0025141765264193663,0.003185426093601008,-0.00012407639751191996,-0.00016482850325177933,-0.0016627378508750554,-0.0011389701074967801,0.011765365900539568,0.018352272924197534,0.005818069185656687,0.006778512813759366,-0.0029570964534081133,-0.009657161067762729,0.0013655469893170385,0.016407946421893457,0.002478702550689889,0.006596512818458283,0.0035597139267539574,0.00416872136007795,0.005497634953267298
1989-02,0.005304153029147159,0.0066354517498807344,0.0005205957674189569,0.004399536076759197,-0.0029568534544417366,0.0034314785843229394,0.0003498132099322149,0.0010523611234772605,-0.001994121063712141,0.004536805110588358,0.005509838529278006,0.020079427469066317,0.005937066871267011,0.007294932380736675,0.005758551275487426,-5.5471507546131504e-05,0.0015796553533323522,0.01029388092187107,0.003000140040058167,0.004845706658379162,0.0037316436845253216,0.0046611173165168026,0.005005522500236767
1989-03,0.0049395106912000514,0.0007706613583941249,0.0005229629448276463,0.0037786815121557214,-0.0024242934338322246,0.00351323014423273,-0.00019826397857126282,0.0005394847355122629,-0.0034898537919083907,0.008094763097637882,0.007081434054877699,0.019913748421967286,0.005559116791440088,0.0062224083226727,0.001189542114906246,0.0031892933973549763,0.0024491587582928694,0.011179001887738127,0.0034929482596134133,0.0058650240921294845,0.0038445151082476293,0.00433097679694388,0.004572161765649134
1989-04,0.005302349784412039,0.005471120679021514,-0.0005643282857442854,0.003494209533310113,-0.0021302981190386566,0.003795957605799881,-1.7377376851854254e-05,0.0013671773421811075,-0.0049261019099364825,0.000469334025155815,0.003860575919167355,0.019172864359229623,0.005697865057031197,0.006898709450944899,-0.0010900750263572335,0.0006180145806119232,0.00972679163023806,0.010047716468670975,0.003366514191886223,0.005645135988133099,0.004078596931877947,0.004520315579374327,0.007202384963670509
1989-05,0.006028120301501688,0.006423203465725029,0.0005403044066310677,0.004325704185619242,-0.0017107337722793159,0.0041762094530127985,0.0011958913373222094,0.0022904497548011807,-0.004567153689763386,0.009102048967171386,0.002841291123488925,0.019905743266884275,0.006525517774233575,0.007910865419335694,0.005470345248594324,0.0025801000318339366,-0.0037475431114088274,0.014052717839362225,0.0033269196298486743,0.00432140483836118,0.00436952320215599,0.005191576356071712,0.007855430854119078
1989-06,0.006942866686650655,0.00997833997123953,0.0005383834510887191,0.005110795012061917,-0.0011782751390284618,0.004512524824563779,0.002125415344270753,0.003061049544205305,-0.002418429932501326,0.0039794059023674005,0.004877496840986303,0.022723978753481804,0.006794591967910496,0.00874928435232315,0.007052128210144037,0.012022893910038399,0.001958513413119015,0.012943384869946353,0.003908315560565711,0.0037392580172932455,0.004633842354698438,0.005776113805208314,0.006273326229821356
1989-07,0.007670654478279134,0.011861574223533566,-0.000415653424964763,0.005651542180709559,-0.0008004752319124182,0.004546832822990046,0.0024255818375701725,0.002862101679978094,-0.0017008214734503101,-0.0054464453423089774,0.011012658067640832,0.020115439146998464,0.006473713607516289,0.007617884001649665,0.00514765643528305,0.004060262832842713,0.012211007174542862,0.011635974302214844,0.004477187734964968,0.004362911737498781,0.004713213177845951,0.005736340068331144,0.005378206902917364
1989-08,0.00961099461573787,0.008846402348380442,0.0017340467315364785,0.007070139614121682,0.00018263129768044707,0.005251710722391835,0.004790002115080658,0.004624710296647771,0.00046026999114482693,0.0030067632618673676,0.011822184143611001,0.02436063709319994,0.007803425171474532,0.009830609409085138,0.010816874996485586,0.00372055610983845,-0.002970679549420199,0.012340372055292148,0.004050622757475357,0.0012895330290326606,0.005100095555476233,0.006633191336961122,0.00571290113272218
1989-09,0.009905300293388302,0.0023795759040962684,0.0037463827137159764,0.007604165330618307,0.0008188442016613864,0.005384637680291251,0.006321480362936166,0.004823325659039366,0.0015224669717685026,0.012002327402984998,0.013424053834604785,0.02284124582111842,0.007950529226985333,0.009576619517014807,0.006124750104863848,0.013899821460340956,0.0019268176944057629,0.011300769245337572,0.0038167870693433317,-8.306121994694493e-05,0.00507215213157905,0.0072099739732297136,0.00640934918500931
1989-10,0.010746714244208963,0.007011998636888785,0.005536437037026483,0.008481537440018286,0.0007796773345690282,0.004876229535132161,0.007701500044612986,0.003994732292865309,0.0029143061429513463,0.008670211215261278,0.010392064150884433,0.02329771125411524,0.00923262610128263,0.012463301653022812,0.004835968569972293,0.008635179415662124,0.0015995003933127402,0.012802253704073223,0.0037260548779927127,-0.000382606322416601,0.0045131347946674415,0.007686913659558032,0.003741904418144395
1989-11,0.009666596788082774,0.010121343187795074,0.003115790991912346,0.007592241300096662,0.001869789951965059,0.0054828926879065334,0.0070313468820313585,0.004609736228980576,0.0004872719207908126,0.0010041609157014422,0.007235240189867076,0.020315752176644684,0.0031664423048561787,0.006640724870092644,0.007444594701542524,0.009113571655726913,0.03460817004570803,0.011741017163376957,0.005880118190313671,0.0026832025083927957,0.004957584789889922,0.0068170962940627255,0.016100990024325405
1989-12,0.010387122218775963,0.007047219590329581,0.0035396510235481994,0.007877302503690837,0.0020036906359073084,0.005415458398366876,0.007810516505661159,0.004475840430434484,0.0014636769655834124,0.006473499429433091,0.011643822816682477,0.021751595988796064,0.008307275166605142,0.009828812954041734,0.007565661905865209,0.003348424196509817,0.011625261358780017,0.015226779459014947,0.0048940493400966775,0.0009868543476868538,0.004797491516024214,0.005980513686067578,0.017107087694084675
1990-01,0.010705422117332497,0.006210623273915902,0.004293725435722829,0.008225885546589928,0.002003565462681616,0.005320969071990858,0.008430188323354678,0.0044152988176499874,0.00217596122083848,0.007933496725910455,0.013091716484572215,0.015611379937141744,0.008442678741280744,0.009736102667962349,0.0031843601777800726,0.000749377804386029,0.008805769114877954,0.014718306453685298,0.0037923682045980026,-0.0006595696740208518,0.0045871171039106075,0.006946201047104621,0.01761678544879728
